feature-id	short-id	qiita_sample_name	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_age_units	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	tube_id	mouse	dam	sire	date_collected	plate
44L_Month6_19_S1764_AZ51_mut	44L_Month6_19	12986.44L.Month6.19	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	19	7/3/17	44L	female	44L_Month6_19	44L	A2	A	3/13/18	19
45N_Day7_15_S1346_AZ51_mut	45N_Day7_15	12986.45N.Day7.15	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45N	15	7/3/17	45N	female	45N_Day7_15	45N	B1	B	9/20/17	8
41LL_Month3_17_S1462_AZ51_mut	41LL_Month3_17	12986.41LL.Month3.17	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41LL	17	7/6/17	41LL	male	41LL_Month3_17	41LL	A1	A	12/12/17	10
46R_Day7_23_S372_AZ51_mut	46R_Day7_23	12986.46R.Day7.23	46	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	46R	23	7/3/17	46R	female	46R_Day7_23	46R	B1	B	9/20/17	9
43L_Day7_9_S163_AZ51_mut	43L_Day7_9	12986.43L.Day7.9	43	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	43L	9	7/3/17	43L	male	43L_Day7_9	43L	B1	B	9/20/17	6
44N_Month1_13_S1814_AZ51_mut	44N_Month1_13	12986.44N.Month1.13	44	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	44N	13	7/3/17	44N	female	44N_Month1_13	44N	A2	A	10/17/17	23
43B_Month3_16_S32_AZ51_mut	43B_Month3_16	12986.43B.Month3.16	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43B	16	7/3/17	43B	male	43B_Month3_16	43B	B1	B	12/12/17	12
41N_Month1_17_S1842_AZ51_mut	41N_Month1_17	12986.41N.Month1.17	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41N	17	7/6/17	41N	male	41N_Month1_17	41N	A1	A	10/17/17	23
43B_Month6_12_S671_AZ51_mut	43B_Month6_12	12986.43B.Month6.12	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43B	12	7/3/17	43B	male	43B_Month6_12	43B	B1	B	3/13/18	18
44L_Month6_1_S1715_AZ51_mut	44L_Month6_1	12986.44L.Month6.1	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	1	7/3/17	44L	female	44L_Month6_1	44L	A2	A	3/13/18	19
44N_Month3_5_S129_AZ51_mut	44N_Month3_5	12986.44N.Month3.5	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44N	5	7/3/17	44N	female	44N_Month3_5	44N	A2	A	12/12/17	13
44R_Day3_4_S413_AZ51_mut	44R_Day3_4	12986.44R.Day3.4	44	Day3	9/16/17 10:00	9/13/17	RC	11	weeks	44R	4	7/3/17	44R	female	44R_Day3_4	44R	A2	A	9/16/17	24
44L_Month3_15_S116_AZ51_mut	44L_Month3_15	12986.44L.Month3.15	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44L	15	7/3/17	44L	female	44L_Month3_15	44L	A2	A	12/12/17	13
46N_Day7_7_S138_AZ51_mut	46N_Day7_7	12986.46N.Day7.7	46	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	46N	7	7/3/17	46N	female	46N_Day7_7	46N	B1	B	9/20/17	8
42N_Month6_14_S492_AZ51_mut	42N_Month6_14	12986.42N.Month6.14	42	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	42N	14	7/6/17	42N	female	42N_Month6_14	42N	A1	A	3/13/18	17
44R_Day7_19_S246_AZ51_mut	44R_Day7_19	12986.44R.Day7.19	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44R	19	7/3/17	44R	female	44R_Day7_19	44R	A2	A	9/20/17	7
42L_Month6_11_S565_AZ51_mut	42L_Month6_11	12986.42L.Month6.11	42	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	42L	11	7/6/17	42L	female	42L_Month6_11	42L	A1	A	3/13/18	17
43B_Month6_4_S607_AZ51_mut	43B_Month6_4	12986.43B.Month6.4	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43B	4	7/3/17	43B	male	43B_Month6_4	43B	B1	B	3/13/18	18
43B_Month3_2_S15_AZ51_mut	43B_Month3_2	12986.43B.Month3.2	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43B	2	7/3/17	43B	male	43B_Month3_2	43B	B1	B	12/12/17	12
41R_Month1_10_S555_AZ51_mut	41R_Month1_10	12986.41R.Month1.10	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41R	10	7/6/17	41R	male	41R_Month1_10	41R	A1	A	10/17/17	25
46L_Day7_5_S321_AZ51_mut	46L_Day7_5	12986.46L.Day7.5	46	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	46L	5	7/3/17	46L	female	46L_Day7_5	46L	B1	B	9/20/17	9
41R_Month6_7_S439_AZ51_mut	41R_Month6_7	12986.41R.Month6.7	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41R	7	7/6/17	41R	male	41R_Month6_7	41R	A1	A	3/13/18	16
45R_Month6_13_S294_AZ51_mut	45R_Month6_13	12986.45R.Month6.13	45	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	45R	13	7/3/17	45R	female	45R_Month6_13	45R	B1	B	3/13/18	20
41R_Month10_1_S579_AZ51_mut	41R_Month10_1	12986.41R.Month10.1	41	Month10	7/17/18 10:00	9/13/17	RC	54	weeks	41R	1	7/6/17	41R	male	41R_Month10_1	41R	A1	A	7/17/18	26
43B_Month3_17_S40_AZ51_mut	43B_Month3_17	12986.43B.Month3.17	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43B	17	7/3/17	43B	male	43B_Month3_17	43B	B1	B	12/12/17	12
46N_Month1_14_S496_AZ51_mut	46N_Month1_14	12986.46N.Month1.14	46	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	46N	14	7/3/17	46N	female	46N_Month1_14	46N	B1	B	10/17/17	25
46N_Month1_5_S519_AZ51_mut	46N_Month1_5	12986.46N.Month1.5	46	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	46N	5	7/3/17	46N	female	46N_Month1_5	46N	B1	B	10/17/17	25
44L_Month6_5_S1747_AZ51_mut	44L_Month6_5	12986.44L.Month6.5	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	5	7/3/17	44L	female	44L_Month6_5	44L	A2	A	3/13/18	19
46L_Month3_18_S236_AZ51_mut	46L_Month3_18	12986.46L.Month3.18	46	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	46L	18	7/3/17	46L	female	46L_Month3_18	46L	B1	B	12/12/17	15
42N_Day7_24_S92_AZ51_mut	42N_Day7_24	12986.42N.Day7.24	42	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	42N	24	7/6/17	42N	female	42N_Day7_24	42N	A1	A	9/20/17	5
43L_Month3_18_S44_AZ51_mut	43L_Month3_18	12986.43L.Month3.18	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43L	18	7/3/17	43L	male	43L_Month3_18	43L	B1	B	12/12/17	12
41R_Month10_23_S660_AZ51_mut	41R_Month10_23	12986.41R.Month10.23	41	Month10	7/17/18 10:00	9/13/17	RC	54	weeks	41R	23	7/6/17	41R	male	41R_Month10_23	41R	A1	A	7/17/18	26
41LL_Day7_4_S317_AZ51_mut	41LL_Day7_4	12986.41LL.Day7.4	41	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	41LL	4	7/6/17	41LL	male	41LL_Day7_4	41LL	A1	A	9/20/17	4
45R_Day7_5_S1365_AZ51_mut	45R_Day7_5	12986.45R.Day7.5	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45R	5	7/3/17	45R	female	45R_Day7_5	45R	B1	B	9/20/17	8
42N_Day7_7_S51_AZ51_mut	42N_Day7_7	12986.42N.Day7.7	42	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	42N	7	7/6/17	42N	female	42N_Day7_7	42N	A1	A	9/20/17	5
44N_Day7_22_S266_AZ51_mut	44N_Day7_22	12986.44N.Day7.22	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44N	22	7/3/17	44N	female	44N_Day7_22	44N	A2	A	9/20/17	7
43B_Month3_9_S71_AZ51_mut	43B_Month3_9	12986.43B.Month3.9	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43B	9	7/3/17	43B	male	43B_Month3_9	43B	B1	B	12/12/17	12
46N_Month1_7_S535_AZ51_mut	46N_Month1_7	12986.46N.Month1.7	46	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	46N	7	7/3/17	46N	female	46N_Month1_7	46N	B1	B	10/17/17	25
41L_Month1_13_S482_AZ51_mut	41L_Month1_13	12986.41L.Month1.13	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41L	13	7/6/17	41L	male	41L_Month1_13	41L	A1	A	10/17/17	25
41R_Month1_16_S508_AZ51_mut	41R_Month1_16	12986.41R.Month1.16	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41R	16	7/6/17	41R	male	41R_Month1_16	41R	A1	A	10/17/17	25
44R_Month1_10_S557_AZ51_mut	44R_Month1_10	12986.44R.Month1.10	44	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	44R	10	7/3/17	44R	female	44R_Month1_10	44R	A2	A	10/17/17	25
41R_Month6_4_S415_AZ51_mut	41R_Month6_4	12986.41R.Month6.4	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41R	4	7/6/17	41R	male	41R_Month6_4	41R	A1	A	3/13/18	16
46N_Month1_22_S560_AZ51_mut	46N_Month1_22	12986.46N.Month1.22	46	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	46N	22	7/3/17	46N	female	46N_Month1_22	46N	B1	B	10/17/17	25
42R_Month6_18_S528_AZ51_mut	42R_Month6_18	12986.42R.Month6.18	42	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	42R	18	7/6/17	42R	female	42R_Month6_18	42R	A1	A	3/13/18	17
44R_Month3_13_S102_AZ51_mut	44R_Month3_13	12986.44R.Month3.13	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44R	13	7/3/17	44R	female	44R_Month3_13	44R	A2	A	12/12/17	13
46L_Month6_24_S764_AZ51_mut	46L_Month6_24	12986.46L.Month6.24	46	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	46L	24	7/3/17	46L	female	46L_Month6_24	46L	B1	B	3/13/18	21
45N_Month6_13_S290_AZ51_mut	45N_Month6_13	12986.45N.Month6.13	45	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	45N	13	7/3/17	45N	female	45N_Month6_13	45N	B1	B	3/13/18	20
42R_Day7_20_S64_AZ51_mut	42R_Day7_20	12986.42R.Day7.20	42	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	42R	20	7/6/17	42R	female	42R_Day7_20	42R	A1	A	9/20/17	5
41R_Month1_13_S484_AZ51_mut	41R_Month1_13	12986.41R.Month1.13	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41R	13	7/6/17	41R	male	41R_Month1_13	41R	A1	A	10/17/17	25
41L_Month3_15_S1444_AZ51_mut	41L_Month3_15	12986.41L.Month3.15	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41L	15	7/6/17	41L	male	41L_Month3_15	41L	A1	A	12/12/17	10
43N_Month3_5_S33_AZ51_mut	43N_Month3_5	12986.43N.Month3.5	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43N	5	7/3/17	43N	male	43N_Month3_5	43N	B1	B	12/12/17	12
45N_Month3_10_S1689_AZ51_mut	45N_Month3_10	12986.45N.Month3.10	45	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	45N	10	7/3/17	45N	female	45N_Month3_10	45N	B1	B	12/12/17	14
45R_Day7_22_S1406_AZ51_mut	45R_Day7_22	12986.45R.Day7.22	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45R	22	7/3/17	45R	female	45R_Day7_22	45R	B1	B	9/20/17	8
41L_Day7_17_S324_AZ51_mut	41L_Day7_17	12986.41L.Day7.17	41	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	41L	17	7/6/17	41L	male	41L_Day7_17	41L	A1	A	9/20/17	4
44B_Month3_3_S119_AZ51_mut	44B_Month3_3	12986.44B.Month3.3	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44B	3	7/3/17	44B	female	44B_Month3_3	44B	A2	A	12/12/17	13
41B_Month3_11_S1601_AZ51_mut	41B_Month3_11	12986.41B.Month3.11	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41B	11	7/6/17	41B	male	41B_Month3_11	41B	A1	A	12/12/17	11
41B_Day7_1_S1_AZ51_mut	41B_Day7_1	12986.41B.Day7.1	41	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	41B	1	7/6/17	41B	male	41B_Day7_1	41B	A1	A	9/20/17	5
41L_Month1_24_S570_AZ51_mut	41L_Month1_24	12986.41L.Month1.24	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41L	24	7/6/17	41L	male	41L_Month1_24	41L	A1	A	10/17/17	25
41B_Month3_17_S1554_AZ51_mut	41B_Month3_17	12986.41B.Month3.17	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41B	17	7/6/17	41B	male	41B_Month3_17	41B	A1	A	12/12/17	11
42R_Day7_21_S72_AZ51_mut	42R_Day7_21	12986.42R.Day7.21	42	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	42R	21	7/6/17	42R	female	42R_Day7_21	42R	A1	A	9/20/17	5
45R_Day7_23_S1414_AZ51_mut	45R_Day7_23	12986.45R.Day7.23	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45R	23	7/3/17	45R	female	45R_Day7_23	45R	B1	B	9/20/17	8
41LL_Month3_14_S1438_AZ51_mut	41LL_Month3_14	12986.41LL.Month3.14	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41LL	14	7/6/17	41LL	male	41LL_Month3_14	41LL	A1	A	12/12/17	10
43N_Month6_6_S617_AZ51_mut	43N_Month6_6	12986.43N.Month6.6	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43N	6	7/3/17	43N	male	43N_Month6_6	43N	B1	B	3/13/18	18
46R_Month3_8_S255_AZ51_mut	46R_Month3_8	12986.46R.Month3.8	46	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	46R	8	7/3/17	46R	female	46R_Month3_8	46R	B1	B	12/12/17	15
41N_Month6_3_S401_AZ51_mut	41N_Month6_3	12986.41N.Month6.3	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41N	3	7/6/17	41N	male	41N_Month6_3	41N	A1	A	3/13/18	16
42L_Month6_22_S558_AZ51_mut	42L_Month6_22	12986.42L.Month6.22	42	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	42L	22	7/6/17	42L	female	42L_Month6_22	42L	A1	A	3/13/18	17
43B_Month6_5_S615_AZ51_mut	43B_Month6_5	12986.43B.Month6.5	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43B	5	7/3/17	43B	male	43B_Month6_5	43B	B1	B	3/13/18	18
41R_Day7_11_S375_AZ51_mut	41R_Day7_11	12986.41R.Day7.11	41	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	41R	11	7/6/17	41R	male	41R_Day7_11	41R	A1	A	9/20/17	4
44L_Month6_18_S1756_AZ51_mut	44L_Month6_18	12986.44L.Month6.18	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	18	7/3/17	44L	female	44L_Month6_18	44L	A2	A	3/13/18	19
41R_Month6_6_S431_AZ51_mut	41R_Month6_6	12986.41R.Month6.6	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41R	6	7/6/17	41R	male	41R_Month6_6	41R	A1	A	3/13/18	16
43R_Month6_2_S589_AZ51_mut	43R_Month6_2	12986.43R.Month6.2	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43R	2	7/3/17	43R	male	43R_Month6_2	43R	B1	B	3/13/18	18
41L_Month6_17_S420_AZ51_mut	41L_Month6_17	12986.41L.Month6.17	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41L	17	7/6/17	41L	male	41L_Month6_17	41L	A1	A	3/13/18	16
46R_Month1_19_S1864_AZ51_mut	46R_Month1_19	12986.46R.Month1.19	46	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	46R	19	7/3/17	46R	female	46R_Month1_19	46R	B1	B	10/17/17	23
45N_Day7_21_S1394_AZ51_mut	45N_Day7_21	12986.45N.Day7.21	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45N	21	7/3/17	45N	female	45N_Day7_21	45N	B1	B	9/20/17	8
41B_Month6_11_S561_AZ51_mut	41B_Month6_11	12986.41B.Month6.11	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41B	11	7/6/17	41B	male	41B_Month6_11	41B	A1	A	3/13/18	17
45L_Month6_4_S315_AZ51_mut	45L_Month6_4	12986.45L.Month6.4	45	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	45L	4	7/3/17	45L	female	45L_Month6_4	45L	B1	B	3/13/18	20
45N_Day7_17_S1362_AZ51_mut	45N_Day7_17	12986.45N.Day7.17	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45N	17	7/3/17	45N	female	45N_Day7_17	45N	B1	B	9/20/17	8
41N_Month3_5_S1457_AZ51_mut	41N_Month3_5	12986.41N.Month3.5	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41N	5	7/6/17	41N	male	41N_Month3_5	41N	A1	A	12/12/17	10
43L_Month6_10_S651_AZ51_mut	43L_Month6_10	12986.43L.Month6.10	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43L	10	7/3/17	43L	male	43L_Month6_10	43L	B1	B	3/13/18	18
41L_Day3_8_S441_AZ51_mut	41L_Day3_8	12986.41L.Day3.8	41	Day3	9/16/17 10:00	9/13/17	RC	11	weeks	41L	8	7/6/17	41L	male	41L_Day3_8	41L	A1	A	9/16/17	24
43R_Month6_17_S614_AZ51_mut	43R_Month6_17	12986.43R.Month6.17	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43R	17	7/3/17	43R	male	43R_Month6_17	43R	B1	B	3/13/18	18
45R_Day7_3_S1349_AZ51_mut	45R_Day7_3	12986.45R.Day7.3	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45R	3	7/3/17	45R	female	45R_Day7_3	45R	B1	B	9/20/17	8
44R_Month3_9_S165_AZ51_mut	44R_Month3_9	12986.44R.Month3.9	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44R	9	7/3/17	44R	female	44R_Month3_9	44R	A2	A	12/12/17	13
45L_Day7_5_S136_AZ51_mut	45L_Day7_5	12986.45L.Day7.5	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45L	5	7/3/17	45L	female	45L_Day7_5	45L	B1	B	9/20/17	8
45N_Month6_16_S314_AZ51_mut	45N_Month6_16	12986.45N.Month6.16	45	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	45N	16	7/3/17	45N	female	45N_Month6_16	45N	B1	B	3/13/18	20
44R_Day7_7_S245_AZ51_mut	44R_Day7_7	12986.44R.Day7.7	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44R	7	7/3/17	44R	female	44R_Day7_7	44R	A2	A	9/20/17	7
44R_Day3_6_S429_AZ51_mut	44R_Day3_6	12986.44R.Day3.6	44	Day3	9/16/17 10:00	9/13/17	RC	11	weeks	44R	6	7/3/17	44R	female	44R_Day3_6	44R	A2	A	9/16/17	24
43L_Month6_7_S627_AZ51_mut	43L_Month6_7	12986.43L.Month6.7	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43L	7	7/3/17	43L	male	43L_Month6_7	43L	B1	B	3/13/18	18
44L_Month6_16_S174_AZ51_mut	44L_Month6_16	12986.44L.Month6.16	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	16	7/3/17	44L	female	44L_Month6_16	44L	A2	A	3/13/18	19
41R_Month6_15_S408_AZ51_mut	41R_Month6_15	12986.41R.Month6.15	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41R	15	7/6/17	41R	male	41R_Month6_15	41R	A1	A	3/13/18	16
45R_Month6_17_S326_AZ51_mut	45R_Month6_17	12986.45R.Month6.17	45	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	45R	17	7/3/17	45R	female	45R_Month6_17	45R	B1	B	3/13/18	20
44L_Day7_9_S259_AZ51_mut	44L_Day7_9	12986.44L.Day7.9	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44L	9	7/3/17	44L	female	44L_Day7_9	44L	A2	A	9/20/17	7
46L_Month3_21_S260_AZ51_mut	46L_Month3_21	12986.46L.Month3.21	46	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	46L	21	7/3/17	46L	female	46L_Month3_21	46L	B1	B	12/12/17	15
41R_Month1_23_S564_AZ51_mut	41R_Month1_23	12986.41R.Month1.23	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41R	23	7/6/17	41R	male	41R_Month1_23	41R	A1	A	10/17/17	25
41R_Month1_20_S540_AZ51_mut	41R_Month1_20	12986.41R.Month1.20	41	Month1	10/17/17 10:00	9/13/17	RC	15	weeks	41R	20	7/6/17	41R	male	41R_Month1_20	41R	A1	A	10/17/17	25
43R_Month6_7_S629_AZ51_mut	43R_Month6_7	12986.43R.Month6.7	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43R	7	7/3/17	43R	male	43R_Month6_7	43R	B1	B	3/13/18	18
43B_Month6_18_S624_AZ51_mut	43B_Month6_18	12986.43B.Month6.18	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43B	18	7/3/17	43B	male	43B_Month6_18	43B	B1	B	3/13/18	18
46N_Day7_14_S1344_AZ51_mut	46N_Day7_14	12986.46N.Day7.14	46	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	46N	14	7/3/17	46N	female	46N_Day7_14	46N	B1	B	9/20/17	8
44L_Month6_12_S18_AZ51_mut	44L_Month6_12	12986.44L.Month6.12	44	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	44L	12	7/3/17	44L	female	44L_Month6_12	44L	A2	A	3/13/18	19
44R_Day7_9_S261_AZ51_mut	44R_Day7_9	12986.44R.Day7.9	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44R	9	7/3/17	44R	female	44R_Day7_9	44R	A2	A	9/20/17	7
43N_Day7_16_S122_AZ51_mut	43N_Day7_16	12986.43N.Day7.16	43	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	43N	16	7/3/17	43N	male	43N_Day7_16	43N	B1	B	9/20/17	6
43B_Month3_4_S31_AZ51_mut	43B_Month3_4	12986.43B.Month3.4	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43B	4	7/3/17	43B	male	43B_Month3_4	43B	B1	B	12/12/17	12
45N_Day7_2_S1337_AZ51_mut	45N_Day7_2	12986.45N.Day7.2	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45N	2	7/3/17	45N	female	45N_Day7_2	45N	B1	B	9/20/17	8
43R_Month6_5_S613_AZ51_mut	43R_Month6_5	12986.43R.Month6.5	43	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	43R	5	7/3/17	43R	male	43R_Month6_5	43R	B1	B	3/13/18	18
46N_Month3_7_S241_AZ51_mut	46N_Month3_7	12986.46N.Month3.7	46	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	46N	7	7/3/17	46N	female	46N_Month3_7	46N	B1	B	12/12/17	15
45N_Month3_15_S1634_AZ51_mut	45N_Month3_15	12986.45N.Month3.15	45	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	45N	15	7/3/17	45N	female	45N_Month3_15	45N	B1	B	12/12/17	14
42N_Month6_16_S508_AZ51_mut	42N_Month6_16	12986.42N.Month6.16	42	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	42N	16	7/6/17	42N	female	42N_Month6_16	42N	A1	A	3/13/18	17
43N_Day7_7_S145_AZ51_mut	43N_Day7_7	12986.43N.Day7.7	43	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	43N	7	7/3/17	43N	male	43N_Day7_7	43N	B1	B	9/20/17	6
41R_Month3_22_S1504_AZ51_mut	41R_Month3_22	12986.41R.Month3.22	41	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	41R	22	7/6/17	41R	male	41R_Month3_22	41R	A1	A	12/12/17	10
41L_Month10_11_S657_AZ51_mut	41L_Month10_11	12986.41L.Month10.11	41	Month10	7/17/18 10:00	9/13/17	RC	54	weeks	41L	11	7/6/17	41L	male	41L_Month10_11	41L	A1	A	7/17/18	26
41R_Month6_21_S456_AZ51_mut	41R_Month6_21	12986.41R.Month6.21	41	Month6	3/13/18 10:00	9/13/17	RC	36	weeks	41R	21	7/6/17	41R	male	41R_Month6_21	41R	A1	A	3/13/18	16
45L_Day7_6_S1371_AZ51_mut	45L_Day7_6	12986.45L.Day7.6	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45L	6	7/3/17	45L	female	45L_Day7_6	45L	B1	B	9/20/17	8
44L_Month3_11_S179_AZ51_mut	44L_Month3_11	12986.44L.Month3.11	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44L	11	7/3/17	44L	female	44L_Month3_11	44L	A2	A	12/12/17	13
45L_Month3_1_S1619_AZ51_mut	45L_Month3_1	12986.45L.Month3.1	45	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	45L	1	7/3/17	45L	female	45L_Month3_1	45L	B1	B	12/12/17	14
41B_Day7_21_S66_AZ51_mut	41B_Day7_21	12986.41B.Day7.21	41	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	41B	21	7/6/17	41B	male	41B_Day7_21	41B	A1	A	9/20/17	5
44R_Month3_12_S189_AZ51_mut	44R_Month3_12	12986.44R.Month3.12	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44R	12	7/3/17	44R	female	44R_Month3_12	44R	A2	A	12/12/17	13
45R_Day7_19_S1382_AZ51_mut	45R_Day7_19	12986.45R.Day7.19	45	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	45R	19	7/3/17	45R	female	45R_Day7_19	45R	B1	B	9/20/17	8
45R_Month3_6_S237_AZ51_mut	45R_Month3_6	12986.45R.Month3.6	45	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	45R	6	7/3/17	45R	female	45R_Month3_6	45R	B1	B	12/12/17	15
44B_Month3_13_S104_AZ51_mut	44B_Month3_13	12986.44B.Month3.13	44	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	44B	13	7/3/17	44B	female	44B_Month3_13	44B	A2	A	12/12/17	13
44L_Day7_22_S268_AZ51_mut	44L_Day7_22	12986.44L.Day7.22	44	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	44L	22	7/3/17	44L	female	44L_Day7_22	44L	A2	A	9/20/17	7
42R_Day7_9_S71_AZ51_mut	42R_Day7_9	12986.42R.Day7.9	42	Day7	9/20/17 10:00	9/13/17	RC	11	weeks	42R	9	7/6/17	42R	female	42R_Day7_9	42R	A1	A	9/20/17	5
43R_Month3_16_S30_AZ51_mut	43R_Month3_16	12986.43R.Month3.16	43	Month3	12/12/17 10:00	9/13/17	RC	23	weeks	43R	16	7/3/17	43R	male	43R_Month3_16	43R	B1	B	12/12/17	12
